"Species","pa","lon","lat","thetao","mltost","chl","uv","wz","slope","depth","dist2000","month"
"Rhincodon_typus",1,154.143710461271,-14.6060956486224,29.1543015763164,20.9051799923182,-2.73159523363641,0.124199460288078,1.75501580650617e-07,0.250167518854141,-4611,155.175906437757,"2"
"Rhincodon_typus",1,154.074886724087,-14.6756145920474,29.0129398405552,26.8562896251678,-2.82835521482645,0.147180238227881,-1.39356976989659e-06,0.228335201740265,-4626,164.795364157009,"2"
"Rhincodon_typus",1,154.415290938722,-14.7184668668671,29.1147495880723,11.5970341563225,-2.8268167465902,0.180260825379899,2.33743957644014e-05,0.35505935549736,-4618,132.26560875447,"2"
"Rhincodon_typus",1,154.576336249323,-15.136137630275,28.6906643807888,10.5288862735033,-3.1670360344637,0.16512628899118,8.29804848284479e-06,0.319839119911194,-4550,126.766174263418,"2"
"Rhincodon_typus",1,154.611710747711,-14.8836343244362,28.8869594335556,10.5288862735033,-2.74120100637151,0.326376874394905,-3.40661621982307e-06,0.248717904090881,-4591,116.45807286194,"2"
"Rhincodon_typus",1,154.534019338013,-14.8255260625034,28.8825647681952,10.5288862735033,-2.97938319515711,0.347391269415239,-1.52617174574301e-05,0.779678046703339,-4635,123.775434170577,"2"
"Rhincodon_typus",1,154.211266110325,-15.0319765118929,28.9521469697356,10.5288862735033,-3.08372221973266,0.263274108781446,2.65497006646336e-05,0.470700949430466,-4657,161.623193803485,"2"
"Rhincodon_typus",1,154.423009604379,-14.9779457613079,29.1806695684791,10.5288862735033,-3.21193130203706,0.327251785484806,1.55094573881941e-05,0.248717904090881,-4614,138.03872317681,"2"
"Rhincodon_typus",1,154.726328830953,-14.8839577832009,29.0429700538516,10.5288862735033,-3.05497462664197,0.482377070225684,-1.21625117162843e-05,0.136174976825714,-4616,104.043149934006,"2"
"Rhincodon_typus",1,154.587455284767,-14.6667636097881,28.9338358640671,10.5288862735033,-3.0554492157719,0.255115025307308,8.24838790041021e-06,0.0638308301568031,-4585,113.301350635391,"2"
"Rhincodon_typus",1,154.705599671117,-14.5162656574748,28.9711905196309,13.4281448125839,-3.04761223087666,0.298925645352534,4.06886097481986e-06,0.176099598407745,-4579,94.4636291261767,"2"
"Rhincodon_typus",1,155.048078657539,-14.5545428882585,29.0913113728166,14.0385150313377,-3.1834483892983,0.263918592688503,-3.46042906067779e-06,0.342371761798859,-4543,63.0878995691977,"2"
"Rhincodon_typus",1,155.51402359264,-14.5064958620904,29.1389202475548,14.0385150313377,-3.0116014062866,0.304697629757202,7.05498140076232e-06,4.09120941162109,-2529,25.380648564605,"3"
"Rhincodon_typus",1,155.217593026171,-14.2791437985654,29.8750266954303,10.5288862735033,-3.06431746426419,0.173757288316541,-7.21786517517917e-06,7.22978639602661,-3808,33.7482906224662,"3"
"Rhincodon_typus",1,155.182424703259,-14.1779289809016,29.745384067297,10.5288862735033,-3.03700294706337,0.105047529029232,-5.22487332575924e-06,3.0757269859314,-3514,36.9847278457557,"3"
"Rhincodon_typus",1,155.303269421905,-13.9905885607646,29.6567583158612,10.5288862735033,-2.9481361523717,0.109107832810637,-1.9682880980853e-06,3.31054949760437,-3048,33.0544820875297,"3"
"Rhincodon_typus",1,155.958481634876,-13.956807466389,29.7732169479132,11.2918490469456,-2.94151386084681,0.0445570237934589,-2.37326617264587e-05,5.20966482162476,-2560,7.7969591528643,"3"
"Rhincodon_typus",1,155.795773127327,-13.6109561733097,29.9270302355289,11.7496267110109,-3.06923686426846,0.1166573766087,-8.03007435718571e-06,0.746410310268402,-2426,19.9831758819741,"3"
"Rhincodon_typus",1,155.4562651666,-13.6327496506286,30.1665394976735,10.9866639375687,-3.14284228491889,0.14244790125502,-1.12414812944083e-05,1.18031585216522,-2620,52.2223871556719,"3"
"Rhincodon_typus",1,155.521105794813,-13.55223059839,30.0193182080984,11.9022192656994,-3.13894781342476,0.149422312356326,5.80249612707312e-06,1.38227355480194,-2594,44.5775845505865,"3"
"Rhincodon_typus",1,155.427736018376,-13.403812807249,30.0478835329413,10.9866639375687,-3.19114397307004,0.160532001225534,1.78657221605243e-05,0.714551508426666,-2705,37.5022592880309,"3"
"Rhincodon_typus",1,155.227840917842,-13.4396209813735,30.2661519125104,10.5288862735033,-3.15363470381644,0.139335629725933,-2.35629901208325e-05,1.32159519195557,-2825,54.9034936395863,"3"
"Rhincodon_typus",1,155.048985067522,-13.4264510252233,29.8926053568721,15.1066629141569,-3.14657150341167,0.141127566568554,3.00014804099796e-06,1.09922111034393,-2976,64.7068879187904,"3"
"Rhincodon_typus",1,154.949072469751,-13.3781694910391,30.0749839693308,16.9377735704184,-3.10110342869751,0.174805802326738,-5.08395755712411e-06,2.12083101272583,-2922,68.162258564627,"3"
"Rhincodon_typus",1,154.735009785828,-13.4197343673461,30.0083315446973,17.3955512344837,-3.1086688967694,0.175400470253534,1.12852107343698e-06,0.985136985778809,-3249,89.2486087101601,"3"
"Rhincodon_typus",1,154.566206660674,-13.4182139315359,30.0720541924238,12.0548118203878,-2.99803669416124,0.114911813358857,-1.21139597802922e-05,0.601028263568878,-3508,105.065347661433,"3"
"Rhincodon_typus",1,154.548776792303,-13.3045755228194,30.0962248519063,17.2429586797953,-3.02485876289036,0.100163961085857,-1.70656065802776e-07,1.12716746330261,-3482,100.854226570325,"3"
"Rhincodon_typus",1,154.417240396785,-13.3847962959812,29.9973448812962,14.6488852500916,-3.0975617037872,0.0412259768060361,-2.00571760437266e-06,0.470734626054764,-3690,117.238285377341,"3"
"Rhincodon_typus",1,154.325541692732,-13.4513352483239,29.9768364429474,17.3955512344837,-3.04784147733374,0.108037247640229,-1.88310114774475e-06,1.03798460960388,-3724,129.396093087276,"3"
"Rhincodon_typus",1,154.46621817771,-13.6547478969,29.9936826601624,15.8696256875992,-3.36844056257173,0.142844881984965,4.819390312717e-06,1.51363718509674,-3710,128.346182136807,"3"
"Rhincodon_typus",1,154.01491568778,-13.491511776582,30.5041962862015,10.5288862735033,-3.31420775501647,0.164851937314917,2.60189838818884e-05,1.07291424274445,-4197,160.719909506574,"3"
"Rhincodon_typus",1,154.055885423844,-13.5829084559051,30.0237128734589,13.7333299219608,-3.26942339113599,0.142514577191618,-1.07313561138175e-05,2.10752582550049,-4232,162.011471143974,"3"
"Rhincodon_typus",1,153.897874468008,-13.8985915933336,30.102816849947,12.6651820391417,-2.82263293157724,0.0835293331882664,1.6076383517908e-05,0.332979470491409,-4609,178.713749876323,"3"
"Rhincodon_typus",1,154.116243349878,-13.9123584414918,30.2705465778708,10.5288862735033,-3.03542163669818,0.22136166986116,1.23213511343286e-06,0.802817285060883,-4429,155.495705173307,"3"
"Rhincodon_typus",1,153.836715488769,-13.7360349496097,30.3115634545684,12.0548118203878,-3.14995820459305,0.103888520570046,-7.61917232358955e-06,0.333460986614227,-4550,187.766808572405,"3"
"Rhincodon_typus",1,153.730533876992,-13.7224563500832,30.2097537070513,14.80147780478,-3.0019421877376,0.220890770394905,-9.2109315143094e-07,0.128356784582138,-4592,187.192447538376,"3"
"Rhincodon_typus",1,153.672648009144,-14.0447528881294,30.414838090539,13.122959703207,-3.15601536416583,0.101102437391798,1.97499402762141e-05,0.451858907938004,-4631,200.522280219979,"3"
"Rhincodon_typus",1,153.022418388292,-14.1261764949139,30.2829981297255,20.1422172188759,-3.05580827244632,0.154322298263461,-3.95642621242587e-06,1.34749054908752,-4818,188.4021230421,"4"
"Rhincodon_typus",1,153.198982155308,-13.7152733222991,30.0178533196449,25.0251789689064,-2.93601142801655,0.197240255342372,1.99688327074311e-06,0.250716418027878,-4621,194.734452277127,"4"
"Rhincodon_typus",1,153.55059846833,-13.6425833742669,29.8977324664593,28.3822151720524,-2.94851552123338,0.248081507464224,-2.07255334891287e-05,0.109968170523643,-4607,181.177338648447,"4"
"Rhincodon_typus",1,153.725694638926,-13.6263861057586,29.8772240281105,24.567401304841,-2.98530533185731,0.219805313803163,2.12813240212103e-05,1.30384504795074,-4641,176.697397878513,"4"
"Rhincodon_typus",1,153.763455034786,-13.5094852534531,30.0610675290227,20.5999948829412,-3.12456071324265,0.0297645443986515,-2.51016797093191e-05,0.611798346042633,-4429,163.441721973562,"4"
"Rhincodon_typus",1,153.905756246501,-13.4357481341203,30.077181302011,20.2948097735643,-2.97982241757115,0.157122612723873,-8.66035254560042e-07,0.0706934258341789,-4295,154.418703440253,"4"
"Rhincodon_typus",1,154.467499767457,-13.2101105721017,29.9958799928427,27.7718449532986,-2.98144028124876,0.123512144253408,3.16967041104171e-05,0.432887375354767,-3535,105.103508935029,"4"
"Rhincodon_typus",1,154.216501657199,-13.3294911745007,30.0383617579937,31.1288811564445,-2.82761440164887,0.071811291358497,-2.92027690528285e-05,1.67185652256012,-3807,135.447894235353,"4"
"Rhincodon_typus",1,153.809764696735,-13.4299931878875,30.0478835329413,19.0740693360567,-3.01624691568759,0.0728823922623303,1.75562983521989e-05,0.354677468538284,-4321,154.30906925871,"4"
"Rhincodon_typus",1,153.813435994211,-13.5871279270241,29.7446516230702,17.7007363438606,-3.00769630891769,0.086887220106582,-2.79574795585129e-05,0.999739408493042,-4389,171.303239312147,"4"
"Rhincodon_typus",1,153.978265745263,-13.635941657534,29.6369823217392,18.6162916719913,-3.08276118530013,0.0747148960056108,1.37282388382836e-05,0.622308790683746,-4282,172.355857422842,"4"
"Rhincodon_typus",1,154.030151903137,-13.3780293072821,29.8772240281105,28.2296226173639,-3.03929579185489,0.0941514564801779,-5.20134686954215e-06,1.43362843990326,-4189,148.432108432097,"4"
"Rhincodon_typus",1,154.004965766374,-13.8600776659372,29.3549912944436,14.3437001407146,-2.92423364552271,0.172220683632392,1.10952578336908e-05,1.90185034275055,-4474,168.13346736164,"4"
"Rhincodon_typus",1,143.837256785359,-12.2154889466206,29.9028595760465,15.8696256875992,-1.19640052382384,0.0732266180463148,1.4068350712948e-05,4.71825313568115,-42.2799415588379,17.3386922708714,"12"
"Rhincodon_typus",1,143.865297109283,-12.3396967213902,29.9072542414069,21.2103651016951,-0.948923230679226,0.185553541336875,-1.1444091796875e-05,0.179202184081078,-1.95676875114441,9.36898865942794,"12"
"Rhincodon_typus",1,143.7473884777,-12.4048732183652,29.9431440085173,20.9051799923182,-0.915701102878288,0.259952500197621,-1.12131237983704e-06,15.7178688049316,-11.7295951843262,19.9402591796224,"12"
"Rhincodon_typus",1,143.89557870375,-11.6412763246787,26.9848017767072,28.6874002814293,-1.42016850325595,0.0433534735326206,2.06727044316788e-05,1.28260695934296,-34.560230255127,39.3201033037239,"11"
"Rhincodon_typus",1,144.156903510806,-11.4368856478266,26.8983733579516,29.9081407189369,-1.62567947090306,0.151471451452822,4.01911692440655e-05,9.40962219238281,-1088.71142578125,33.900706695079,"11"
"Rhincodon_typus",1,144.695415973081,-10.8984851860984,26.9752800017595,27.0088821798563,-2.14723579693447,0.246034461604049,-3.12364491605877e-05,0.939393162727356,-1509.51782226562,38.0149861076059,"11"
"Rhincodon_typus",1,143.771536228894,-11.9267477517962,29.078859820962,11.7496267110109,-1.26124030762817,0.0687527223229009,4.97148507984074e-05,0.577013671398163,-29.222131729126,31.6916137970068,"11"
"Rhincodon_typus",1,143.810846247174,-11.8340990982143,29.3601184040308,7.01925751566887,-1.01546890852939,0.0833864868534017,2.80653233491053e-06,5.25436019897461,-24.376781463623,32.7909829368971,"12"
"Rhincodon_typus",1,143.877321326831,-11.7540188883496,28.7748954668641,20.9051799923182,-0.826862444872115,0.134858665413127,1.43125915725332e-05,1.41001403331757,-38.5843353271484,31.1237496307349,"12"
"Rhincodon_typus",1,143.907802884951,-11.5552144277994,29.6450392082334,25.1777715235949,-1.45699975163853,0.0280571182564375,2.58730043810545e-05,3.17597699165344,-36.2027244567871,46.6580902568488,"12"
"Rhincodon_typus",1,144.031506006699,-11.4983253396254,29.8999297991395,11.9022192656994,-1.50305444881056,0.0599282824656686,1.9073486328125e-05,0.915774345397949,-2.44951629638672,43.19301380634,"12"
"Rhincodon_typus",1,144.5999,-12.3041,28.3845026940107,18.0059214532375,-2.41094013158921,0.19256768351912,2.44644946852135e-06,0.813648521900177,-3128.27563476562,56.2029314858877,"11"
"Rhincodon_typus",1,144.026507548563,-12.1047584580665,28.5126804336905,30.0607332736254,-2.02007274348028,0.222298800393342,9.17752992166269e-05,10.3275175094604,-1615.86926269531,1.2933670562349,"11"
"Rhincodon_typus",1,143.853825551403,-11.9103557768971,28.8100527897477,7.01925751566887,-1.86583149125725,0.237530482015382,7.08680388701225e-06,11.3221206665039,-112.74284362793,25.6612395334428,"11"
"Rhincodon_typus",1,143.898446175062,-11.6732478525184,29.1132846996188,11.2918490469456,-1.83052156783069,0.0732444226741791,1.16531994478887e-05,11.3704471588135,-117.341819763184,36.0372619099361,"12"
"Rhincodon_typus",1,143.83995640228,-11.8015462244647,29.5600756779313,7.01925751566887,-1.64416954938018,0.0986630890180974,-1.34915513418102e-05,0.481754720211029,-37.9273376464844,31.3757126770727,"12"
"Rhincodon_typus",1,143.755706539825,-11.8655496149849,29.4538712650537,17.3955512344837,-1.21933151240488,0.114934505585427,-2.87784341365662e-05,1.48923802375793,-25.6907749176025,37.5937970068139,"12"
"Rhincodon_typus",1,143.873637171053,-12.0164627116682,30.3870052099228,8.54518306255341,-0.664973581651509,0.0938978707484417,4.22106080166045e-06,3.05432534217834,-25.1980285644531,17.1808721926291,"12"
"Rhincodon_typus",1,143.997457336648,-11.9621758823882,30.207556374371,10.5288862735033,-0.41548677634465,0.139165741605619,1.36259266003224e-05,0.126333117485046,-1.4640212059021,9.37931585916948,"12"
"Rhincodon_typus",1,143.841455210958,-12.3022648457574,29.5300454646349,10.5288862735033,-0.350059403896138,0.355370188281863,2.54447972411681e-05,2.53613901138306,-27.169017791748,13.9640408699672,"12"
"Rhincodon_typus",1,143.886897230334,-12.2098925486717,29.3212988600135,14.3437001407146,0.389335289400517,0.299841520892752,5.5820869569496e-05,3.77410054206848,-406.666748046875,12.6301788606556,"12"
"Rhincodon_typus",1,143.727951320238,-12.1675825386378,30.0530106425285,7.17185007035732,-0.534002745107244,0.11599763872161,-4.12495206328202e-05,0.252197831869125,-25.3622760772705,27.009693846609,"12"
"Rhincodon_typus",1,149.788379771445,-14.5890693865258,29.6963103041053,31.8918439298868,-2.81811952340367,0.153100749702983,1.12186079491341e-05,4.74965238571167,-3496,34.5769537355509,"3"
"Rhincodon_typus",1,152.5305,-16.1534999999993,29.3813592866063,35.5540652424097,-3.06139191075631,0.359828627679954,7.81300302117928e-06,2.32407784461975,-2128,3.53037947058145,"4"
"Rhincodon_typus",1,152.43297013136,-16.9767217289927,29.007812730968,37.2325833439827,-3.1035284935296,0.134720467859393,-1.50808575048872e-06,1.67100846767426,-1340,43.9825877087398,"4"
"Rhincodon_typus",1,152.383740271185,-17.2690263502127,28.582262635231,29.1451779454947,-2.93526646514604,0.138381839142232,1.70822846988504e-05,1.34664225578308,-1214,53.5390309189962,"4"
"Rhincodon_typus",1,150.3629,-18.2674,28.2328867390752,50.8133207112551,-3.00970168869143,0.0494136042461254,4.53518689833873e-06,0.180349946022034,-1306.13244628906,175.096280999745,"4"
"Rhincodon_typus",1,148.13784417575,-16.9089873960006,27.5883358195424,43.4888780862093,-2.89220148292604,0.124805406139766,-3.44158832673493e-05,0.18846108019352,-1014.69378662109,215.811516908341,"5"
"Rhincodon_typus",1,148.077911788704,-16.6110243323671,27.5868709310889,36.317028015852,-2.82673821786113,0.360939922422409,6.08409858031275e-06,1.05907368659973,-983.102478027344,192.455774619909,"5"
"Rhincodon_typus",1,147.978893425637,-16.5031867754884,27.4206060916185,31.4340662658215,-2.68441846824811,0.304102207670086,4.16884860880877e-05,1.10316526889801,-12.7291250228882,177.414637300585,"5"
"Rhincodon_typus",1,147.687732841728,-16.4064756182729,27.3019501268864,50.6607281565666,-2.90084653366142,0.366061347267498,-1.43424164927575e-05,5.08888754974322e-14,-1225.69580078125,145.318878762916,"5"
"Rhincodon_typus",1,147.111363545865,-16.2385019661659,27.2814416885376,58.1377633363008,-2.89712368653224,0.266951666610413,1.22319472396098e-05,0.492270976305008,-1416.15539550781,83.3908872481028,"5"
"Rhincodon_typus",1,147.925678429511,-16.7877247997066,26.956968896091,53.2548015862703,-2.47306831995028,0.135875587922324,-5.20211295799103e-06,0.949414491653442,-1005.68298339844,189.629001434514,"6"
"Rhincodon_typus",1,144.269099999999,-11.8866000000016,28.3969542458653,21.0577725470066,-2.40136209979412,0.55763254775183,-3.1578799348771e-05,5.39706134796143,-2177.35498046875,1.38276676944388,"11"
"Rhincodon_typus",1,143.706867376553,-12.3929593940188,29.02758872509,15.7170331329107,-1.46773052291107,0.21183011505413,-2.80901429281139e-05,3.26579260826111,-40.144702911377,24.5355539631548,"11"
"Rhincodon_typus",1,143.860301512148,-12.2799398202711,29.3212988600135,13.2755522578955,-1.76237307121104,0.103186866978721,1.07974149416649e-05,0.708744287490845,-21.6666698455811,14.0187176905839,"12"
"Rhincodon_typus",1,143.724173998883,-12.012226209981,30.7429731041193,7.01925751566887,-1.2552892214002,0.0492096178520462,-7.57019573195888e-07,0.882933557033539,-27.5796413421631,30.529435082882,"12"
"Rhincodon_typus",1,143.757037520082,-11.8336861537039,30.7422406598926,12.6651820391417,-1.11335833686532,0.0383125823221182,2.50595805818904e-06,0.529233992099762,-27.4975166320801,38.3980504207267,"1"
"Rhincodon_typus",1,144.015480930273,-11.5875493802669,30.4368114173412,10.5288862735033,-1.88078708095865,0.0590010484320999,-6.43190503374526e-06,2.1456835269928,-297.851654052734,36.909772974058,"1"
"Rhincodon_typus",1,143.84112052322,-11.6888751461216,31.0110476911068,14.0385150313377,-0.960394489618575,0.0475031162779353,1.63730511759944e-05,1.10642206668854,-33.9032325744629,38.8166139984997,"1"
"Rhincodon_typus",1,143.991932658942,-11.6818221513932,30.8235419690609,13.7333299219608,-1.54005012888836,0.0680035667500663,3.59638447815075e-05,0.240585297346115,-30.7824993133545,30.1542707556371,"1"
"Rhincodon_typus",1,143.953449401578,-11.9161566662176,30.9890743643045,12.6651820391417,-1.89074196807521,0.0783202710215344,1.56602407291339e-05,4.22623682022095,-200.123397827148,15.383242074473,"1"
"Rhincodon_typus",1,143.809467033029,-12.1752945084257,30.7656788751483,10.5288862735033,-0.742400076203731,0.204365575511527,3.6159969163479e-05,8.66388034820557,-56.8159942626953,18.277180017688,"1"
"Rhincodon_typus",1,143.743115485211,-12.1296303540936,29.9526657834649,7.01925751566887,-1.20322311990076,0.0557579097554228,1.49914847497075e-06,1.01104092597961,-27.004768371582,24.9487822274607,"12"
"Rhincodon_typus",1,143.872448449838,-11.9966241466059,28.7697683572769,8.69777561724186,-1.10219566544068,0.251106325407476,-2.00911878543005e-05,2.78826022148132,-36.7775955200195,18.6058938852138,"12"
"Rhincodon_typus",1,143.842314911655,-11.7207869214214,28.8913540989161,20.2948097735643,-1.24980536819391,0.10510071316682,2.90084319632913e-05,1.32487308979034,-32.3428688049316,36.285436676636,"12"
"Rhincodon_typus",1,143.920054809976,-11.7770436286971,28.7661061361432,21.515550211072,-1.44362157553524,0.0835337932001866,-5.58073065386963e-06,6.94543790817261,-245.456176757812,25.8913939915572,"12"
"Rhincodon_typus",1,143.763570235101,-11.9452720095777,29.2509842142463,12.3599969297647,-1.04527385223631,0.0423317139030169,1.21358226403721e-05,0.378397762775421,-24.29465675354,31.050760656394,"12"
"Rhincodon_typus",1,143.827478882667,-11.8478030571474,29.2707602083683,7.01925751566887,-1.13277651345756,0.136728371950356,3.48482376777313e-05,5.25349283218384,-50.7387733459473,30.6222698291603,"12"
"Rhincodon_typus",1,144.008623626301,-11.4982873848292,29.4194463863969,12.9703671485186,-1.2313916513416,0.15786773908161,2.81142966818265e-05,1.4885687828064,-68.888313293457,44.5920860102666,"12"
"Rhincodon_typus",1,143.96019198235,-11.3874226641644,29.6567583158612,12.5125894844532,-0.965097384314379,0.151210514285554,1.92004877475414e-06,7.42343807220459,-30.4540023803711,55.9620137066124,"12"
"Rhincodon_typus",1,144.05840002766,-11.4036509383499,29.229010887444,10.5288862735033,-0.534211089467364,0.165914066773409,6.868442950044e-05,5.99596881866455,-268.12255859375,44.9162732133054,"12"
"Rhincodon_typus",1,143.422253543524,-11.8874264036182,29.7593005076051,7.01925751566887,-0.0708931007455263,0.130837231580486,4.73876496488543e-06,5.04414510726929,-46.1397972106934,65.9707079067081,"12"
"Rhincodon_typus",1,143.561238462231,-12.8569160946367,29.9555955603719,10.5288862735033,-0.306596103310844,0.170554513312131,5.30481338500977e-06,0.663805425167084,-4.17413282394409,37.7648898003038,"12"
"Rhincodon_typus",1,143.938944499426,-13.0621805543879,29.6897183060646,10.5288862735033,-0.195693966008763,0.298925645352534,-4.53943118708067e-05,14.5178270339966,-283.972625732422,6.51645883353963,"12"
"Rhincodon_typus",1,143.639358158345,-13.46174164653,30.4382763057947,12.0548118203878,0.386086165764076,0.0687527223229009,-1.07288360595703e-06,0.5640629529953,-7.13061809539795,48.2698744405977,"12"
"Rhincodon_typus",1,144.469563442707,-14.1522429888704,30.5605944916606,7.62962773442268,0.371107201371253,0.122902853570402,-1.60932540893555e-06,0.925995349884033,-8.93735885620117,29.2646675122452,"12"
"Rhincodon_typus",1,144.480301545125,-13.7536297721745,29.7644276171923,12.6651820391417,-2.07241659474506,0.27888107160491,-5.44528308506142e-06,1.84125697612762,-2399.58422851562,5.93027143347273,"1"
"Rhincodon_typus",1,144.679027164524,-14.2229485602479,30.1782586053014,9.91851605474949,0.304034405257167,0.105238866138152,-3.63362072775886e-06,0.416251480579376,-4.33838176727295,29.9447524391966,"1"
"Rhincodon_typus",1,144.712200911737,-14.1179969793028,30.3459883332253,8.39259050786495,-0.712352535525575,0.0281829801199123,-9.22667611773549e-06,0.585034310817719,-20.4348011016846,19.7395568385751,"1"
"Rhincodon_typus",1,143.885174043719,-12.2465806074579,28.7368083670735,22.5836980938911,-1.60739777588584,0.141796496231333,-1.42686894941711e-05,1.51495313644409,-40.473201751709,12.6935804364262,"12"
"Rhincodon_typus",1,143.776580511026,-12.1602926843902,29.8611102551222,7.17185007035732,-1.10537231847813,0.0550180253319812,1.38660208520374e-05,2.05950140953064,-38.4200859069824,21.4937357128716,"12"
